,carType,year
15439,ICE,2012
15440,ICE,2012
15441,ICE,2012
15442,ICE,2012
15443,ICE,2012
15444,ICE,2012
15445,ICE,2012
15446,ICE,2012
15447,ICE,2012
15448,ICE,2012
15449,ICE,2012
15450,ICE,2012
15451,ICE,2012
15452,ICE,2013
15453,ICE,2013
15454,ICE,2013
15455,ICE,2013
15456,ICE,2013
15457,ICE,2013
15458,ICE,2013
15459,ICE,2013
15460,ICE,2013
15461,ICE,2013
15462,ICE,2013
15463,ICE,2013
15464,ICE,2013
15465,ICE,2013
15466,ICE,2013
15467,ICE,2013
15468,ICE,2013
15469,ICE,2013
15470,ICE,2013
15471,ICE,2014
15472,ICE,2014
15473,ICE,2014
15474,ICE,2014
15475,ICE,2014
15476,ICE,2014
15477,ICE,2014
15478,ICE,2014
15479,ICE,2014
15480,ICE,2014
15481,ICE,2014
15482,ICE,2014
15483,ICE,2014
15484,ICE,2014
15485,ICE,2014
15486,ICE,2014
15487,ICE,2014
15488,ICE,2014
15489,ICE,2014
15490,ICE,2014
15491,ICE,2015
15492,ICE,2015
15493,EV,2015
15494,ICE,2015
15495,ICE,2015
15496,EV,2015
15497,ICE,2015
15498,ICE,2015
15499,ICE,2015
15500,ICE,2015
15501,ICE,2015
15502,ICE,2015
15503,ICE,2015
15504,ICE,2015
15505,ICE,2015
15506,ICE,2015
15507,ICE,2015
15508,ICE,2015
15509,ICE,2015
15510,ICE,2015
15511,ICE,2016
15512,ICE,2016
15513,ICE,2016
15514,ICE,2016
15515,ICE,2016
15516,ICE,2016
15517,ICE,2016
15518,ICE,2016
15519,ICE,2016
15520,ICE,2016
15521,EV,2016
15522,ICE,2016
15523,ICE,2016
15524,ICE,2016
15525,ICE,2016
15526,ICE,2016
15527,ICE,2016
15528,ICE,2016
15529,ICE,2016
15530,ICE,2017
15531,ICE,2017
15533,ICE,2017
15534,ICE,2017
15535,ICE,2017
15536,ICE,2017
15537,ICE,2017
15538,ICE,2017
15539,ICE,2017
15540,ICE,2017
15541,ICE,2017
15542,ICE,2017
15543,ICE,2017
15544,ICE,2017
15545,ICE,2017
15546,ICE,2017
15547,ICE,2017
15548,EV,2017
15549,ICE,2018
15550,ICE,2018
15551,ICE,2018
15552,ICE,2018
15553,ICE,2018
15554,EV,2018
15555,EV,2018
15556,EV,2018
15557,ICE,2018
15558,ICE,2018
15559,ICE,2018
15560,ICE,2018
15561,ICE,2018
15562,ICE,2018
15563,ICE,2018
15564,ICE,2018
15565,ICE,2018
15566,ICE,2018
15567,ICE,2018
15568,ICE,2018
15569,ICE,2019
15570,ICE,2019
15571,ICE,2019
15572,ICE,2019
15573,ICE,2019
15574,ICE,2019
15575,ICE,2019
15576,ICE,2019
15577,ICE,2019
15578,ICE,2019
15579,EV,2019
15580,ICE,2019
15581,ICE,2019
15582,ICE,2019
15583,ICE,2019
15584,ICE,2019
15585,ICE,2019
15586,ICE,2019
15587,ICE,2019
15588,EV,2020
15589,ICE,2020
15590,ICE,2020
15591,EV,2020
15592,ICE,2020
15593,EV,2020
15594,ICE,2020
15595,ICE,2020
15596,ICE,2020
15597,ICE,2020
15598,ICE,2020
15599,ICE,2020
15600,ICE,2020
15601,ICE,2020
15602,ICE,2020
15603,ICE,2020
15604,ICE,2020
15605,ICE,2020
15606,ICE,2020
15607,ICE,2021
15608,ICE,2021
15609,ICE,2021
15610,EV,2021
15611,ICE,2021
15612,ICE,2021
15613,ICE,2021
15614,EV,2021
15615,ICE,2021
15616,ICE,2021
15617,ICE,2021
15618,ICE,2021
15619,ICE,2021
15620,ICE,2021
15621,ICE,2021
15622,ICE,2021
15623,ICE,2021
15624,ICE,2021
15625,ICE,2021
15626,ICE,2021
15627,ICE,2011
15628,ICE,2011
15629,ICE,2011
15630,ICE,2011
15631,ICE,2011
15632,ICE,2011
15633,ICE,2011
15634,ICE,2011
15635,ICE,2011
15636,ICE,2011
15637,ICE,2011
15638,ICE,2011
15639,ICE,2011
15640,ICE,2011
15641,ICE,2011
15642,ICE,2011
15643,ICE,2011
15644,ICE,2011
15645,ICE,2011
15646,ICE,2011
15647,ICE,2012
15648,ICE,2012
15649,ICE,2012
15650,ICE,2012
15651,ICE,2012
15652,ICE,2012
15653,ICE,2012
15654,ICE,2012
15655,ICE,2012
15656,ICE,2012
15657,ICE,2012
15658,ICE,2012
15659,ICE,2012
15660,ICE,2012
15661,ICE,2012
15662,ICE,2012
15663,ICE,2012
15664,ICE,2012
15665,ICE,2012
15666,ICE,2013
15667,ICE,2013
15668,ICE,2013
15669,ICE,2013
15670,ICE,2013
15671,ICE,2013
15672,ICE,2013
15673,ICE,2013
15674,ICE,2013
15675,ICE,2013
15676,ICE,2013
15677,ICE,2013
15678,ICE,2013
15679,ICE,2013
15680,ICE,2013
15681,ICE,2013
15682,ICE,2013
15683,ICE,2013
15684,ICE,2013
15685,ICE,2013
15686,ICE,2014
15687,ICE,2014
15688,ICE,2014
15689,ICE,2014
15690,ICE,2014
15691,ICE,2014
15692,ICE,2014
15693,ICE,2014
15694,ICE,2014
15695,ICE,2014
15696,ICE,2014
15697,ICE,2014
15698,ICE,2014
15699,ICE,2014
15700,ICE,2014
15701,ICE,2014
15702,ICE,2014
15703,ICE,2014
15704,ICE,2014
15705,ICE,2014
15706,ICE,2015
15707,ICE,2015
15708,ICE,2015
15709,ICE,2015
15710,ICE,2015
15711,ICE,2015
15712,ICE,2015
15713,ICE,2015
15714,ICE,2015
15715,ICE,2015
15716,ICE,2015
15717,ICE,2015
15718,EV,2015
15719,ICE,2015
15720,ICE,2015
15721,ICE,2015
15722,ICE,2015
15723,ICE,2015
15724,ICE,2015
15725,ICE,2016
15726,ICE,2016
15727,ICE,2016
15728,ICE,2016
15729,ICE,2016
15730,ICE,2016
15731,ICE,2016
15732,ICE,2016
15733,ICE,2016
15734,ICE,2016
15735,ICE,2016
15736,ICE,2016
15737,ICE,2016
15738,ICE,2016
15739,ICE,2016
15740,ICE,2016
15741,ICE,2016
15742,ICE,2016
15743,ICE,2016
15744,ICE,2017
15745,ICE,2017
15746,ICE,2017
15747,ICE,2017
15748,ICE,2017
15749,ICE,2017
15750,ICE,2017
15751,ICE,2017
15752,ICE,2017
15753,ICE,2017
15754,ICE,2017
15755,ICE,2017
15756,ICE,2017
15757,ICE,2017
15758,ICE,2017
15759,ICE,2017
15760,ICE,2017
15761,ICE,2017
15762,ICE,2017
15763,ICE,2018
15764,ICE,2018
15765,ICE,2018
15766,ICE,2018
15767,ICE,2018
15768,ICE,2018
15769,ICE,2018
15770,ICE,2018
15771,ICE,2018
15772,ICE,2018
15773,ICE,2018
15774,ICE,2018
15775,ICE,2018
15776,ICE,2018
15777,ICE,2018
15778,ICE,2018
15779,ICE,2018
15780,EV,2018
15781,EV,2018
15782,ICE,2018
15783,ICE,2019
15784,ICE,2019
15785,ICE,2019
15786,ICE,2019
15787,ICE,2019
15788,ICE,2019
15789,ICE,2019
15790,ICE,2019
15791,ICE,2019
15792,ICE,2019
15793,ICE,2019
15794,ICE,2019
15795,ICE,2019
15796,ICE,2019
15797,ICE,2019
15798,ICE,2019
15799,ICE,2019
15800,ICE,2019
15801,ICE,2019
15802,ICE,2019
15803,ICE,2020
15804,ICE,2020
15805,ICE,2020
15806,ICE,2020
15807,EV,2020
15808,EV,2020
15809,EV,2020
15810,ICE,2020
15811,ICE,2020
15812,ICE,2020
15813,ICE,2020
15814,ICE,2020
15815,ICE,2020
15816,ICE,2020
15817,EV,2020
15818,ICE,2020
15819,ICE,2020
15820,ICE,2020
15821,ICE,2020
15822,ICE,2020
15823,ICE,2021
15824,ICE,2021
15825,ICE,2021
15826,ICE,2021
15827,ICE,2021
15828,EV,2021
15829,ICE,2021
15830,ICE,2021
15831,EV,2021
15832,EV,2021
15833,ICE,2021
15834,ICE,2021
15835,ICE,2021
15836,ICE,2021
15837,ICE,2021
15838,EV,2021
15839,EV,2021
15840,ICE,2021
15841,ICE,2021
15842,ICE,2021
15843,ICE,2011
15844,ICE,2011
15845,ICE,2011
15846,ICE,2011
15847,ICE,2011
15848,ICE,2011
15849,ICE,2011
15850,ICE,2011
15851,ICE,2011
15852,ICE,2011
15853,ICE,2011
15854,ICE,2011
15855,ICE,2011
15856,ICE,2011
15857,ICE,2011
15858,ICE,2011
15859,ICE,2011
15860,ICE,2011
15861,ICE,2011
15862,ICE,2011
15863,ICE,2012
15864,ICE,2012
15865,ICE,2012
15866,ICE,2012
15867,ICE,2012
15868,ICE,2012
15869,ICE,2012
15870,ICE,2012
15871,ICE,2012
15872,ICE,2012
15873,ICE,2012
15874,ICE,2012
15875,ICE,2012
15876,ICE,2012
15877,ICE,2012
15878,ICE,2012
15879,ICE,2012
15880,ICE,2012
15881,ICE,2012
15882,ICE,2012
15883,ICE,2013
15884,ICE,2013
15885,ICE,2013
15886,ICE,2013
15887,ICE,2013
15888,ICE,2013
15889,ICE,2013
15890,ICE,2013
15891,ICE,2013
15892,ICE,2013
15893,ICE,2013
15894,ICE,2013
15895,ICE,2013
15896,ICE,2013
15897,ICE,2013
15898,ICE,2013
15899,ICE,2013
15900,ICE,2013
15901,ICE,2013
15902,ICE,2014
15903,ICE,2014
15904,ICE,2014
15905,ICE,2014
15906,ICE,2014
15907,ICE,2014
15908,ICE,2014
15909,ICE,2014
15910,ICE,2014
15911,ICE,2014
15912,ICE,2014
15913,ICE,2014
15914,ICE,2014
15915,ICE,2014
15916,ICE,2014
15917,ICE,2014
15918,ICE,2014
15919,ICE,2014
15920,ICE,2014
15921,ICE,2014
15922,ICE,2015
15923,ICE,2015
15924,ICE,2015
15925,ICE,2015
15926,ICE,2015
15927,ICE,2015
15928,ICE,2015
15929,ICE,2015
15930,ICE,2015
15931,ICE,2015
15932,ICE,2015
15933,ICE,2015
15934,ICE,2015
15935,ICE,2015
15936,ICE,2015
15937,EV,2015
15938,ICE,2015
15939,ICE,2015
15940,ICE,2015
15941,ICE,2015
15942,ICE,2016
15943,ICE,2016
15944,ICE,2016
15945,ICE,2016
15946,ICE,2016
15947,ICE,2016
15948,ICE,2016
15949,ICE,2016
15950,ICE,2016
15951,ICE,2016
15952,ICE,2016
15953,ICE,2016
15954,ICE,2016
15955,ICE,2016
15956,ICE,2016
15957,ICE,2016
15958,ICE,2016
15959,ICE,2016
15960,ICE,2016
15961,ICE,2016
15963,ICE,2017
15964,ICE,2017
15965,ICE,2017
15966,ICE,2017
15967,ICE,2017
15968,ICE,2017
15969,ICE,2017
15970,ICE,2017
15971,ICE,2017
15972,ICE,2017
15973,ICE,2017
15974,ICE,2017
15975,ICE,2017
15976,ICE,2017
15977,ICE,2017
15978,ICE,2017
15979,ICE,2017
15980,ICE,2017
15981,ICE,2017
15982,ICE,2018
15983,ICE,2018
15984,ICE,2018
15985,ICE,2018
15986,ICE,2018
15987,ICE,2018
15988,ICE,2018
15989,ICE,2018
15990,ICE,2018
15991,ICE,2018
15992,EV,2018
15993,ICE,2018
15994,EV,2018
15995,ICE,2018
15996,ICE,2018
15997,ICE,2018
15998,ICE,2018
15999,ICE,2018
16000,ICE,2018
16001,ICE,2019
16002,ICE,2019
16003,ICE,2019
16004,ICE,2019
16005,ICE,2019
16006,ICE,2019
16007,ICE,2019
16008,ICE,2019
16009,ICE,2019
16010,ICE,2019
16011,ICE,2019
16012,ICE,2019
16013,ICE,2019
16014,ICE,2019
16015,ICE,2019
16016,ICE,2019
16017,ICE,2019
16018,ICE,2019
16019,ICE,2019
16020,ICE,2019
16021,ICE,2020
16022,ICE,2020
16023,ICE,2020
16024,ICE,2020
16025,ICE,2020
16026,ICE,2020
16027,EV,2020
16028,ICE,2020
16029,ICE,2020
16030,EV,2020
16031,ICE,2020
16032,ICE,2020
16033,ICE,2020
16034,ICE,2020
16035,ICE,2020
16036,ICE,2020
16037,ICE,2020
16038,ICE,2020
16039,ICE,2020
16040,ICE,2020
16041,ICE,2021
16042,ICE,2021
16043,ICE,2021
16044,ICE,2021
16045,ICE,2021
16046,ICE,2021
16047,ICE,2021
16048,ICE,2021
16049,ICE,2021
16050,ICE,2021
16051,ICE,2021
16052,ICE,2021
16053,ICE,2021
16054,ICE,2021
16055,ICE,2021
16056,ICE,2021
16057,ICE,2021
16058,ICE,2021
16059,ICE,2021
16060,ICE,2021
16061,ICE,2011
16062,ICE,2011
16063,ICE,2011
16064,ICE,2011
16065,ICE,2011
16066,ICE,2011
16067,ICE,2011
16068,ICE,2011
16069,ICE,2011
16070,ICE,2011
16071,ICE,2011
16072,ICE,2011
16073,ICE,2011
16075,ICE,2011
16076,ICE,2011
16077,ICE,2011
16078,ICE,2011
16079,ICE,2012
16080,ICE,2012
16081,ICE,2012
16082,ICE,2012
16083,ICE,2012
16084,ICE,2012
16085,ICE,2012
16086,ICE,2012
16087,ICE,2012
16088,ICE,2012
16089,ICE,2012
16090,ICE,2012
16091,ICE,2012
16092,ICE,2012
16093,ICE,2012
16094,ICE,2012
16095,ICE,2012
16096,ICE,2012
16097,ICE,2012
16098,ICE,2012
16099,ICE,2013
16100,ICE,2013
16101,ICE,2013
16102,ICE,2013
16103,ICE,2013
16104,ICE,2013
16105,ICE,2013
16106,ICE,2013
16107,ICE,2013
16108,ICE,2013
16109,ICE,2013
16110,ICE,2013
16111,ICE,2013
16112,ICE,2013
16113,ICE,2013
16114,ICE,2013
16115,ICE,2013
16116,ICE,2013
16117,ICE,2013
16118,ICE,2013
16119,ICE,2014
16120,ICE,2014
16121,ICE,2014
16122,ICE,2014
16123,ICE,2014
16124,ICE,2014
16125,ICE,2014
16126,ICE,2014
16127,ICE,2014
16128,ICE,2014
16129,ICE,2014
16130,ICE,2014
16131,ICE,2014
16132,ICE,2014
16133,ICE,2014
16134,ICE,2014
16135,ICE,2014
16136,ICE,2014
16137,ICE,2014
16138,ICE,2015
16139,ICE,2015
16140,ICE,2015
16141,ICE,2015
16142,ICE,2015
16143,ICE,2015
16144,ICE,2015
16145,ICE,2015
16146,ICE,2015
16147,ICE,2015
16148,ICE,2015
16149,ICE,2015
16150,ICE,2015
16151,ICE,2015
16152,ICE,2015
16153,ICE,2015
16154,ICE,2015
16155,ICE,2015
16156,ICE,2015
16157,ICE,2015
16158,ICE,2016
16159,ICE,2016
16160,ICE,2016
16161,ICE,2016
16162,ICE,2016
16163,ICE,2016
16164,ICE,2016
16165,ICE,2016
16166,ICE,2016
16167,ICE,2016
16168,ICE,2016
16169,ICE,2016
16170,ICE,2016
16171,ICE,2016
16172,ICE,2016
16173,ICE,2016
16174,ICE,2016
16175,ICE,2016
16176,ICE,2016
16177,ICE,2016
16178,ICE,2017
16179,ICE,2017
16180,ICE,2017
16181,ICE,2017
16182,ICE,2017
16183,ICE,2017
16184,ICE,2017
16185,ICE,2017
16186,ICE,2017
16187,ICE,2017
16188,ICE,2017
16189,ICE,2017
16190,ICE,2017
16191,ICE,2017
16192,ICE,2017
16193,ICE,2017
16194,ICE,2017
16195,ICE,2017
16196,ICE,2018
16197,ICE,2018
16198,ICE,2018
16199,ICE,2018
16200,ICE,2018
16201,ICE,2018
16202,ICE,2018
16203,ICE,2018
16204,ICE,2018
16205,ICE,2018
16206,ICE,2018
16207,ICE,2018
16208,ICE,2018
16209,ICE,2018
16210,ICE,2018
16211,ICE,2018
16212,ICE,2018
16213,ICE,2018
16214,ICE,2018
16215,ICE,2018
16216,ICE,2019
16217,ICE,2019
16218,ICE,2019
16219,ICE,2019
16220,ICE,2019
16221,ICE,2019
16222,ICE,2019
16223,ICE,2019
16224,ICE,2019
16225,ICE,2019
16226,ICE,2019
16227,ICE,2019
16228,ICE,2019
16229,ICE,2019
16230,ICE,2019
16231,ICE,2019
16232,ICE,2019
16233,ICE,2019
16234,ICE,2019
16235,ICE,2019
16236,ICE,2020
16237,ICE,2020
16238,ICE,2020
16239,ICE,2020
16240,ICE,2020
16241,ICE,2020
16242,ICE,2020
16243,ICE,2020
16244,ICE,2020
16245,ICE,2020
16246,ICE,2020
16247,ICE,2020
16248,ICE,2020
16249,ICE,2020
16250,ICE,2020
16251,ICE,2020
16252,ICE,2020
16253,ICE,2020
16254,ICE,2021
16255,ICE,2021
16256,ICE,2021
16257,ICE,2021
16258,EV,2021
16259,ICE,2021
16260,ICE,2021
16261,ICE,2021
16262,ICE,2021
16263,ICE,2021
16264,ICE,2021
16265,ICE,2021
16266,ICE,2021
16267,ICE,2021
16268,ICE,2021
16269,ICE,2021
16270,ICE,2021
16271,ICE,2021
16272,ICE,2021
16273,ICE,2021
16274,ICE,2011
16275,ICE,2011
16276,ICE,2011
16277,ICE,2011
16278,ICE,2011
16279,ICE,2011
16280,ICE,2011
16281,ICE,2011
16282,ICE,2011
16283,ICE,2011
16284,ICE,2011
16285,ICE,2011
16286,ICE,2011
16287,ICE,2011
16288,ICE,2011
16289,ICE,2011
16290,ICE,2011
16291,ICE,2011
16292,ICE,2011
16293,ICE,2011
16294,ICE,2012
16295,ICE,2012
16296,ICE,2012
16297,ICE,2012
16298,ICE,2012
16299,ICE,2012
16300,ICE,2012
16301,ICE,2012
16302,ICE,2012
16303,ICE,2012
16304,ICE,2012
16305,ICE,2012
16306,ICE,2012
16307,ICE,2012
16308,ICE,2012
16309,ICE,2012
16310,ICE,2012
16311,ICE,2012
16312,ICE,2012
16313,ICE,2012
16314,ICE,2013
16315,ICE,2013
16316,ICE,2013
16317,ICE,2013
16318,ICE,2013
16319,ICE,2013
16320,ICE,2013
16321,ICE,2013
16322,ICE,2013
16323,ICE,2013
16324,ICE,2013
16325,ICE,2013
16326,ICE,2013
16327,ICE,2013
16328,ICE,2013
16329,ICE,2013
16330,ICE,2013
16331,ICE,2013
16332,ICE,2013
16333,ICE,2013
16334,ICE,2014
16335,ICE,2014
16336,ICE,2014
16337,ICE,2014
16338,ICE,2014
16339,ICE,2014
16340,ICE,2014
16341,ICE,2014
16342,ICE,2014
16343,ICE,2014
16344,ICE,2014
16345,EV,2014
16346,ICE,2014
16347,ICE,2014
16348,ICE,2014
16349,ICE,2014
16350,ICE,2014
16351,ICE,2014
16352,ICE,2014
16353,ICE,2014
16354,ICE,2015
16355,ICE,2015
16356,ICE,2015
16357,ICE,2015
16358,ICE,2015
16359,ICE,2015
16360,ICE,2015
16361,ICE,2015
16362,ICE,2015
16363,ICE,2015
16364,ICE,2015
16365,ICE,2015
16366,ICE,2015
16367,ICE,2015
16368,ICE,2015
16369,ICE,2015
16370,ICE,2015
16371,ICE,2015
16372,ICE,2015
16373,ICE,2015
16374,ICE,2016
16375,EV,2016
16376,ICE,2016
16377,ICE,2016
16378,ICE,2016
16379,ICE,2016
16380,EV,2016
16381,EV,2016
16382,ICE,2016
16383,ICE,2016
16384,ICE,2016
16385,ICE,2016
16386,ICE,2016
16387,ICE,2016
16388,ICE,2016
16389,ICE,2016
16390,ICE,2016
16391,ICE,2016
16392,ICE,2016
16393,ICE,2016
16394,ICE,2017
16395,ICE,2017
16396,ICE,2017
16397,ICE,2017
16398,ICE,2017
16399,ICE,2017
16400,ICE,2017
16401,ICE,2017
16402,ICE,2017
16403,ICE,2017
16404,ICE,2017
16405,ICE,2017
16406,ICE,2017
16407,ICE,2017
16408,ICE,2017
16409,ICE,2017
16410,ICE,2017
16411,ICE,2017
16412,ICE,2017
16413,ICE,2017
16414,ICE,2018
16415,ICE,2018
16416,ICE,2018
16417,ICE,2018
16418,ICE,2018
16419,ICE,2018
16420,ICE,2018
16421,ICE,2018
16422,ICE,2018
16423,ICE,2018
16424,ICE,2018
16425,ICE,2018
16426,ICE,2018
16427,EV,2018
16428,ICE,2018
16429,ICE,2018
16430,ICE,2018
16431,ICE,2018
16432,ICE,2018
16433,ICE,2018
16434,ICE,2019
16435,ICE,2019
16436,ICE,2019
16437,ICE,2019
16438,ICE,2019
16439,ICE,2019
16440,ICE,2019
16441,ICE,2019
16442,ICE,2019
16443,ICE,2019
16444,ICE,2019
16445,ICE,2019
16446,ICE,2019
16447,ICE,2019
16448,ICE,2019
16449,ICE,2019
16450,ICE,2019
16451,ICE,2019
16452,ICE,2019
16453,ICE,2019
16454,ICE,2020
16455,ICE,2020
16456,ICE,2020
16458,ICE,2020
16459,ICE,2020
16460,ICE,2020
16461,ICE,2020
16462,EV,2020
16463,ICE,2020
16464,ICE,2020
16465,ICE,2020
16466,ICE,2020
16467,EV,2020
16468,ICE,2020
16469,ICE,2020
16470,EV,2020
16471,ICE,2020
16472,ICE,2020
16473,ICE,2020
16474,ICE,2021
16475,ICE,2021
16476,ICE,2021
16477,ICE,2021
16478,ICE,2021
16479,ICE,2021
16480,ICE,2021
16481,ICE,2021
16482,ICE,2021
16483,ICE,2021
16484,EV,2021
16485,ICE,2021
16486,ICE,2021
16487,ICE,2021
16488,ICE,2021
16489,ICE,2021
16490,ICE,2021
16491,ICE,2021
16492,ICE,2021
16493,ICE,2021
16494,ICE,2011
16495,ICE,2011
16496,ICE,2011
16498,ICE,2011
16499,ICE,2011
16500,ICE,2011
16501,ICE,2011
16502,ICE,2011
16503,ICE,2011
16504,ICE,2011
16505,ICE,2011
16506,ICE,2011
16507,EV,2011
16508,ICE,2011
16509,ICE,2011
16510,ICE,2011
16511,ICE,2011
16512,ICE,2011
16513,ICE,2012
16514,ICE,2012
16515,ICE,2012
16516,ICE,2012
16517,ICE,2012
16518,ICE,2012
16519,ICE,2012
16520,ICE,2012
16521,ICE,2012
16522,ICE,2012
16523,ICE,2012
16524,ICE,2012
16525,ICE,2012
16526,ICE,2012
16527,ICE,2012
16528,ICE,2012
16529,ICE,2012
16530,ICE,2012
16531,ICE,2012
16532,ICE,2012
16533,ICE,2013
16534,ICE,2013
16535,ICE,2013
16536,ICE,2013
16537,ICE,2013
16538,EV,2013
16539,ICE,2013
16540,ICE,2013
16541,ICE,2013
16542,ICE,2013
16543,EV,2013
16544,ICE,2013
16545,ICE,2013
16546,EV,2013
16547,ICE,2013
16548,ICE,2013
16549,ICE,2013
16550,ICE,2013
16551,ICE,2013
16552,ICE,2014
16553,ICE,2014
16554,ICE,2014
16555,ICE,2014
16556,ICE,2014
16557,ICE,2014
16558,ICE,2014
16559,ICE,2014
16560,ICE,2014
16561,ICE,2014
16562,ICE,2014
16563,ICE,2014
16564,ICE,2014
16565,ICE,2014
16566,ICE,2014
16567,ICE,2014
16568,ICE,2014
16569,ICE,2014
16570,ICE,2014
16571,ICE,2014
16572,ICE,2015
16573,ICE,2015
16574,ICE,2015
16575,ICE,2015
16576,ICE,2015
16577,ICE,2015
16578,ICE,2015
16579,ICE,2015
16580,EV,2015
16581,ICE,2015
16582,ICE,2015
16583,ICE,2015
16584,ICE,2015
16585,ICE,2015
16586,ICE,2015
16587,ICE,2015
16588,ICE,2015
16589,ICE,2015
16590,ICE,2015
16592,ICE,2016
16593,ICE,2016
16594,ICE,2016
16595,ICE,2016
16596,ICE,2016
16597,ICE,2016
16598,ICE,2016
16599,ICE,2016
16600,ICE,2016
16601,ICE,2016
16602,ICE,2016
16603,ICE,2016
16604,ICE,2016
16605,ICE,2016
16606,ICE,2016
16607,ICE,2016
16608,ICE,2016
16609,ICE,2016
16610,ICE,2017
16611,ICE,2017
16612,ICE,2017
16613,ICE,2017
16614,ICE,2017
16615,ICE,2017
16616,ICE,2017
16617,ICE,2017
16618,ICE,2017
16619,ICE,2017
16620,EV,2017
16621,ICE,2017
16622,ICE,2017
16623,ICE,2017
16624,ICE,2017
16625,ICE,2017
16626,ICE,2017
16627,ICE,2017
16628,ICE,2017
16629,ICE,2017
16630,ICE,2018
16631,ICE,2018
16632,ICE,2018
16633,ICE,2018
16634,ICE,2018
16635,ICE,2018
16636,ICE,2018
16637,ICE,2018
16638,ICE,2018
16639,ICE,2018
16640,ICE,2018
16642,ICE,2018
16643,ICE,2018
16644,ICE,2018
16645,ICE,2018
16646,ICE,2018
16647,ICE,2018
16648,ICE,2018
16649,ICE,2018
16650,ICE,2019
16651,ICE,2019
16652,EV,2019
16653,ICE,2019
16654,ICE,2019
16655,ICE,2019
16656,ICE,2019
16657,ICE,2019
16658,ICE,2019
16659,ICE,2019
16660,ICE,2019
16661,ICE,2019
16662,ICE,2019
16663,ICE,2019
16664,ICE,2019
16665,ICE,2019
16666,ICE,2019
16667,ICE,2019
16668,ICE,2019
16669,ICE,2019
16670,ICE,2020
16671,ICE,2020
16672,ICE,2020
16673,ICE,2020
16674,ICE,2020
16675,ICE,2020
16676,ICE,2020
16677,EV,2020
16678,ICE,2020
16679,ICE,2020
16680,ICE,2020
16681,ICE,2020
16682,ICE,2020
16683,ICE,2020
16684,ICE,2020
16685,ICE,2020
16686,ICE,2020
16687,ICE,2020
16688,ICE,2020
16689,ICE,2020
16691,ICE,2021
16692,ICE,2021
16693,ICE,2021
16694,ICE,2021
16695,ICE,2021
16696,ICE,2021
16697,ICE,2021
16698,ICE,2021
16699,ICE,2021
16700,ICE,2021
16701,ICE,2021
16702,ICE,2021
16703,ICE,2021
16704,ICE,2021
16705,ICE,2021
16706,ICE,2021
16707,ICE,2021
16708,ICE,2021
16709,ICE,2021
16711,ICE,2011
16712,ICE,2011
16713,ICE,2011
16714,ICE,2011
16715,ICE,2011
16716,ICE,2011
16717,ICE,2011
16718,ICE,2011
16719,ICE,2011
16720,ICE,2011
16721,ICE,2011
16722,ICE,2011
16723,ICE,2011
16724,ICE,2011
16725,ICE,2011
16726,ICE,2011
16727,ICE,2011
16728,ICE,2011
16729,ICE,2012
16730,ICE,2012
16731,ICE,2012
16732,ICE,2012
16733,ICE,2012
16734,ICE,2012
16735,ICE,2012
16736,ICE,2012
16737,ICE,2012
16738,ICE,2012
16739,ICE,2012
16740,ICE,2012
16741,ICE,2012
16742,EV,2012
16743,ICE,2012
16744,ICE,2012
16745,ICE,2012
16746,ICE,2012
16747,ICE,2012
16748,ICE,2012
16749,ICE,2013
16750,ICE,2013
16751,ICE,2013
16752,ICE,2013
16753,ICE,2013
16754,ICE,2013
16755,ICE,2013
16756,ICE,2013
16757,ICE,2013
16758,ICE,2013
16759,ICE,2013
16760,ICE,2013
16761,ICE,2013
16762,ICE,2013
16763,ICE,2013
16764,ICE,2013
16765,ICE,2013
16766,ICE,2013
16767,ICE,2013
16768,ICE,2013
16769,ICE,2014
16770,ICE,2014
16771,ICE,2014
16772,ICE,2014
16773,ICE,2014
16774,ICE,2014
16775,ICE,2014
16776,ICE,2014
16777,ICE,2014
16778,ICE,2014
16779,ICE,2014
16780,ICE,2014
16781,ICE,2014
16782,ICE,2014
16783,ICE,2014
16784,ICE,2014
16785,ICE,2014
16786,ICE,2014
16787,ICE,2014
16788,ICE,2015
16789,ICE,2015
16790,ICE,2015
16791,ICE,2015
16792,ICE,2015
16793,ICE,2015
16794,ICE,2015
16795,ICE,2015
16796,ICE,2015
16797,ICE,2015
16798,ICE,2015
16799,ICE,2015
16800,ICE,2015
16801,ICE,2015
16802,ICE,2015
16803,ICE,2015
16804,ICE,2015
16805,ICE,2015
16806,ICE,2015
16807,ICE,2016
16808,ICE,2016
16809,ICE,2016
16810,ICE,2016
16811,ICE,2016
16812,ICE,2016
16813,ICE,2016
16814,ICE,2016
16815,ICE,2016
16816,ICE,2016
16817,ICE,2016
16818,ICE,2016
16819,ICE,2016
16820,ICE,2016
16821,ICE,2016
16822,ICE,2016
16823,ICE,2016
16824,ICE,2016
16825,ICE,2016
16826,ICE,2016
16827,ICE,2017
16828,ICE,2017
16829,ICE,2017
16830,ICE,2017
16831,ICE,2017
16832,ICE,2017
16833,ICE,2017
16834,ICE,2017
16835,ICE,2017
16836,ICE,2017
16837,ICE,2017
16838,ICE,2017
16839,ICE,2017
16840,ICE,2017
16841,ICE,2017
16842,ICE,2017
16843,ICE,2017
16844,ICE,2017
16845,ICE,2018
16846,ICE,2018
16847,ICE,2018
16848,ICE,2018
16849,ICE,2018
16850,ICE,2018
16851,ICE,2018
