,year,carType
9982,2016,ICE
9983,2016,ICE
9984,2016,ICE
9985,2016,ICE
9986,2016,ICE
9987,2016,ICE
9988,2016,ICE
9989,2016,ICE
9990,2016,ICE
9991,2016,ICE
9992,2017,ICE
9993,2017,ICE
9994,2017,ICE
9995,2017,ICE
9996,2017,ICE
9997,2017,ICE
9998,2017,ICE
9999,2017,ICE
10000,2017,ICE
10001,2017,ICE
10002,2017,ICE
10003,2017,ICE
10004,2017,ICE
10005,2017,ICE
10006,2017,ICE
10007,2017,ICE
10008,2017,ICE
10009,2017,ICE
10010,2017,ICE
10011,2017,ICE
10012,2018,ICE
10013,2018,ICE
10014,2018,ICE
10015,2018,ICE
10016,2018,ICE
10017,2018,ICE
10018,2018,ICE
10019,2018,ICE
10020,2018,ICE
10021,2018,ICE
10022,2018,ICE
10023,2018,ICE
10024,2018,ICE
10025,2018,ICE
10026,2018,ICE
10027,2018,ICE
10028,2018,ICE
10029,2018,ICE
10030,2018,ICE
10031,2018,ICE
10032,2019,ICE
10033,2019,ICE
10034,2019,ICE
10035,2019,ICE
10036,2019,ICE
10037,2019,ICE
10038,2019,ICE
10039,2019,ICE
10040,2019,ICE
10041,2019,ICE
10042,2019,ICE
10043,2019,ICE
10044,2019,ICE
10045,2019,ICE
10046,2019,ICE
10047,2019,ICE
10048,2019,ICE
10049,2019,ICE
10050,2019,ICE
10051,2019,ICE
10052,2020,ICE
10053,2020,ICE
10054,2020,ICE
10055,2020,ICE
10056,2020,ICE
10057,2020,ICE
10058,2020,ICE
10059,2020,ICE
10060,2020,ICE
10061,2020,ICE
10062,2020,ICE
10063,2020,ICE
10064,2020,ICE
10065,2020,ICE
10066,2020,ICE
10067,2020,ICE
10068,2020,ICE
10069,2020,ICE
10070,2020,ICE
10071,2020,ICE
10072,2021,ICE
10073,2021,ICE
10074,2021,ICE
10075,2021,ICE
10076,2021,ICE
10077,2021,ICE
10078,2021,ICE
10079,2021,ICE
10080,2021,ICE
10081,2021,ICE
10082,2021,ICE
10083,2021,ICE
10084,2021,ICE
10085,2021,ICE
10086,2021,ICE
10087,2021,ICE
10088,2021,ICE
10089,2021,ICE
10090,2021,ICE
10091,2021,ICE
10092,2011,ICE
10093,2011,ICE
10094,2011,ICE
10095,2011,ICE
10096,2011,ICE
10097,2011,ICE
10098,2011,ICE
10099,2011,ICE
10100,2011,ICE
10101,2011,ICE
10102,2011,ICE
10103,2011,ICE
10104,2011,ICE
10105,2011,ICE
10106,2011,ICE
10107,2011,ICE
10108,2011,ICE
10109,2011,ICE
10110,2011,ICE
10111,2011,ICE
10112,2012,ICE
10113,2012,ICE
10114,2012,ICE
10115,2012,ICE
10116,2012,ICE
10117,2012,ICE
10118,2012,ICE
10119,2012,ICE
10120,2012,ICE
10121,2012,ICE
10122,2012,ICE
10123,2012,ICE
10124,2012,ICE
10125,2012,ICE
10126,2012,ICE
10127,2012,ICE
10128,2012,ICE
10129,2012,ICE
10130,2012,ICE
10131,2012,ICE
10132,2013,ICE
10133,2013,ICE
10134,2013,ICE
10135,2013,ICE
10136,2013,ICE
10137,2013,ICE
10138,2013,ICE
10139,2013,ICE
10140,2013,ICE
10141,2013,ICE
10142,2013,ICE
10143,2013,ICE
10144,2013,ICE
10145,2013,ICE
10146,2013,ICE
10147,2013,ICE
10148,2013,ICE
10149,2013,ICE
10150,2013,ICE
10151,2013,ICE
10152,2014,ICE
10153,2014,ICE
10154,2014,ICE
10155,2014,ICE
10156,2014,ICE
10157,2014,ICE
10158,2014,ICE
10159,2014,ICE
10160,2014,ICE
10161,2014,ICE
10162,2014,ICE
10163,2014,ICE
10164,2014,ICE
10166,2014,ICE
10167,2014,ICE
10168,2014,ICE
10169,2014,ICE
10170,2014,ICE
10171,2014,ICE
10172,2015,ICE
10173,2015,ICE
10174,2015,ICE
10175,2015,ICE
10176,2015,ICE
10177,2015,ICE
10178,2015,ICE
10179,2015,ICE
10180,2015,ICE
10181,2015,ICE
10182,2015,ICE
10183,2015,ICE
10184,2015,ICE
10185,2015,ICE
10186,2015,ICE
10187,2015,ICE
10188,2015,ICE
10189,2015,ICE
10190,2015,ICE
10191,2015,ICE
10192,2016,ICE
10193,2016,ICE
10194,2016,ICE
10195,2016,ICE
10196,2016,ICE
10197,2016,ICE
10198,2016,ICE
10199,2016,ICE
10200,2016,ICE
10201,2016,ICE
10202,2016,ICE
10203,2016,ICE
10204,2016,ICE
10205,2016,ICE
10206,2016,ICE
10207,2016,ICE
10208,2016,ICE
10209,2016,ICE
10210,2016,ICE
10211,2017,ICE
10212,2017,ICE
10213,2017,ICE
10214,2017,ICE
10215,2017,ICE
10216,2017,ICE
10217,2017,ICE
10218,2017,ICE
10219,2017,ICE
10220,2017,ICE
10221,2017,ICE
10222,2017,ICE
10223,2017,ICE
10224,2017,ICE
10225,2017,ICE
10226,2017,ICE
10227,2017,ICE
10228,2017,ICE
10229,2017,EV
10230,2018,ICE
10231,2018,ICE
10232,2018,ICE
10233,2018,ICE
10234,2018,ICE
10235,2018,ICE
10236,2018,ICE
10237,2018,ICE
10238,2018,ICE
10239,2018,ICE
10240,2018,ICE
10241,2018,ICE
10242,2018,ICE
10243,2018,ICE
10244,2018,ICE
10245,2018,ICE
10246,2018,ICE
10247,2018,ICE
10248,2018,ICE
10249,2018,ICE
10250,2019,ICE
10251,2019,ICE
10252,2019,ICE
10253,2019,ICE
10254,2019,ICE
10256,2019,ICE
10257,2019,ICE
10258,2019,ICE
10259,2019,ICE
10260,2019,ICE
10261,2019,ICE
10262,2019,ICE
10263,2019,ICE
10264,2019,ICE
10265,2019,ICE
10266,2019,ICE
10267,2019,ICE
10268,2020,ICE
10269,2020,ICE
10270,2020,ICE
10271,2020,ICE
10272,2020,ICE
10273,2020,ICE
10274,2020,ICE
10275,2020,ICE
10276,2020,ICE
10277,2020,ICE
10278,2020,ICE
10279,2020,ICE
10280,2020,ICE
10281,2020,ICE
10282,2020,ICE
10283,2020,ICE
10284,2020,ICE
10285,2020,ICE
10286,2020,ICE
10287,2020,ICE
10288,2021,ICE
10289,2021,ICE
10290,2021,ICE
10291,2021,ICE
10292,2021,ICE
10293,2021,ICE
10294,2021,ICE
10295,2021,ICE
10296,2021,ICE
10297,2021,ICE
10298,2021,ICE
10299,2021,ICE
10300,2021,ICE
10301,2021,ICE
10302,2021,ICE
10303,2021,ICE
10304,2021,ICE
10305,2021,ICE
10306,2021,ICE
10307,2021,ICE
10308,2011,ICE
10309,2011,ICE
10310,2011,ICE
10311,2011,ICE
10312,2011,ICE
10313,2011,ICE
10314,2011,ICE
10315,2011,ICE
10316,2011,ICE
10317,2011,ICE
10318,2011,ICE
10319,2011,ICE
10320,2011,ICE
10321,2011,ICE
10322,2011,ICE
10323,2011,ICE
10324,2011,ICE
10325,2011,ICE
10326,2011,ICE
10327,2011,ICE
10328,2012,ICE
10329,2012,ICE
10330,2012,ICE
10331,2012,ICE
10332,2012,ICE
10333,2012,ICE
10334,2012,ICE
10335,2012,ICE
10336,2012,ICE
10337,2012,ICE
10338,2012,ICE
10339,2012,ICE
10340,2012,ICE
10341,2012,ICE
10342,2012,ICE
10343,2012,ICE
10344,2012,ICE
10346,2012,ICE
10347,2012,ICE
10348,2013,ICE
10349,2013,ICE
10350,2013,ICE
10351,2013,ICE
10352,2013,ICE
10353,2013,ICE
10354,2013,ICE
10355,2013,EV
10356,2013,ICE
10357,2013,ICE
10358,2013,ICE
10359,2013,ICE
10360,2013,ICE
10361,2013,ICE
10362,2013,ICE
10363,2013,ICE
10364,2013,ICE
10365,2013,ICE
10366,2013,ICE
10367,2013,ICE
10368,2014,ICE
10369,2014,ICE
10370,2014,ICE
10371,2014,ICE
10372,2014,ICE
10373,2014,ICE
10374,2014,ICE
10375,2014,ICE
10376,2014,ICE
10377,2014,ICE
10378,2014,ICE
10379,2014,ICE
10380,2014,ICE
10381,2014,ICE
10382,2014,ICE
10383,2014,ICE
10384,2014,ICE
10385,2014,ICE
10386,2014,ICE
10387,2014,ICE
10388,2015,ICE
10389,2015,ICE
10390,2015,ICE
10391,2015,ICE
10392,2015,ICE
10393,2015,ICE
10394,2015,ICE
10395,2015,ICE
10396,2015,ICE
10397,2015,ICE
10398,2015,ICE
10399,2015,ICE
10400,2015,ICE
10401,2015,ICE
10402,2015,ICE
10403,2015,ICE
10404,2015,ICE
10405,2015,ICE
10406,2015,ICE
10407,2015,ICE
10408,2016,ICE
10409,2016,ICE
10410,2016,ICE
10411,2016,ICE
10412,2016,ICE
10413,2016,ICE
10414,2016,ICE
10415,2016,ICE
10416,2016,ICE
10417,2016,ICE
10418,2016,ICE
10419,2016,ICE
10420,2016,ICE
10421,2016,ICE
10422,2016,ICE
10423,2016,ICE
10424,2016,ICE
10425,2017,ICE
10426,2017,ICE
10427,2017,EV
10428,2017,ICE
10429,2017,ICE
10430,2017,ICE
10431,2017,ICE
10432,2017,ICE
10433,2017,ICE
10434,2017,ICE
10435,2017,ICE
10436,2017,ICE
10437,2017,ICE
10438,2017,ICE
10439,2017,ICE
10440,2017,ICE
10441,2017,ICE
10442,2017,ICE
10443,2017,ICE
10444,2018,ICE
10445,2018,ICE
10446,2018,ICE
10447,2018,ICE
10448,2018,ICE
10449,2018,ICE
10450,2018,ICE
10451,2018,ICE
10452,2018,ICE
10453,2018,ICE
10454,2018,ICE
10455,2018,ICE
10456,2018,ICE
10457,2018,ICE
10458,2018,ICE
10459,2018,ICE
10460,2018,ICE
10461,2018,ICE
10462,2018,ICE
10463,2018,ICE
10464,2019,ICE
10465,2019,ICE
10466,2019,ICE
10467,2019,ICE
10468,2019,ICE
10469,2019,ICE
10470,2019,ICE
10471,2019,ICE
10472,2019,ICE
10473,2019,ICE
10474,2019,ICE
10475,2019,ICE
10476,2019,ICE
10477,2019,ICE
10478,2019,ICE
10479,2019,ICE
10480,2019,ICE
10481,2019,ICE
10482,2019,ICE
10483,2019,ICE
10484,2020,ICE
10485,2020,ICE
10486,2020,ICE
10487,2020,ICE
10488,2020,ICE
10489,2020,ICE
10491,2020,ICE
10492,2020,ICE
10493,2020,ICE
10494,2020,ICE
10495,2020,ICE
10496,2020,ICE
10497,2020,ICE
10498,2020,ICE
10499,2020,ICE
10500,2020,ICE
10501,2020,ICE
10502,2020,ICE
10503,2020,ICE
10504,2021,ICE
10505,2021,ICE
10506,2021,ICE
10507,2021,ICE
10508,2021,ICE
10509,2021,ICE
10510,2021,ICE
10511,2021,ICE
10512,2021,ICE
10513,2021,ICE
10514,2021,ICE
10515,2021,ICE
10516,2021,ICE
10517,2021,ICE
10518,2021,ICE
10519,2021,ICE
10520,2021,ICE
10521,2021,ICE
10522,2021,ICE
10523,2021,ICE
10524,2011,ICE
10525,2011,ICE
10526,2011,ICE
10527,2011,ICE
10528,2011,ICE
10529,2011,ICE
10530,2011,ICE
10531,2011,ICE
10532,2011,ICE
10533,2011,ICE
10534,2011,ICE
10535,2011,ICE
10536,2011,ICE
10537,2011,ICE
10538,2011,ICE
10539,2011,ICE
10540,2011,ICE
10541,2011,ICE
10542,2011,ICE
10543,2012,ICE
10544,2012,ICE
10545,2012,ICE
10546,2012,ICE
10547,2012,ICE
10548,2012,ICE
10549,2012,ICE
10550,2012,ICE
10551,2012,ICE
10552,2012,ICE
10553,2012,ICE
10554,2012,ICE
10555,2012,ICE
10556,2012,ICE
10557,2012,ICE
10558,2012,ICE
10559,2012,ICE
10560,2012,ICE
10561,2012,ICE
10562,2012,ICE
10563,2013,ICE
10564,2013,ICE
10565,2013,ICE
10566,2013,ICE
10567,2013,ICE
10568,2013,ICE
10569,2013,ICE
10570,2013,ICE
10571,2013,ICE
10572,2013,ICE
10573,2013,ICE
10574,2013,ICE
10576,2013,ICE
10577,2013,ICE
10578,2013,ICE
10579,2013,ICE
10580,2013,ICE
10581,2013,ICE
10582,2013,ICE
10583,2014,ICE
10584,2014,ICE
10585,2014,ICE
10586,2014,ICE
10587,2014,ICE
10588,2014,ICE
10589,2014,ICE
10590,2014,ICE
10591,2014,ICE
10592,2014,ICE
10594,2014,ICE
10595,2014,ICE
10596,2014,ICE
10597,2014,ICE
10598,2014,ICE
10599,2014,ICE
10600,2014,ICE
10601,2014,ICE
10602,2015,ICE
10603,2015,ICE
10604,2015,ICE
10605,2015,ICE
10606,2015,ICE
10607,2015,ICE
10608,2015,ICE
10609,2015,ICE
10610,2015,ICE
10611,2015,ICE
10612,2015,ICE
10613,2015,ICE
10614,2015,ICE
10615,2015,ICE
10616,2015,ICE
10617,2015,ICE
10618,2015,EV
10619,2015,ICE
10620,2016,ICE
10621,2016,ICE
10622,2016,ICE
10623,2016,ICE
10624,2016,ICE
10625,2016,ICE
10626,2016,ICE
10627,2016,ICE
10628,2016,ICE
10629,2016,ICE
10630,2016,ICE
10631,2016,ICE
10632,2016,ICE
10633,2016,ICE
10634,2016,ICE
10635,2016,ICE
10636,2016,ICE
10637,2016,ICE
10638,2016,ICE
10639,2016,ICE
10640,2017,ICE
10641,2017,ICE
10642,2017,ICE
10643,2017,ICE
10644,2017,ICE
10645,2017,ICE
10646,2017,ICE
10647,2017,ICE
10648,2017,ICE
10649,2017,ICE
10650,2017,ICE
10651,2017,ICE
10652,2017,ICE
10653,2017,ICE
10654,2017,ICE
10655,2017,ICE
10656,2017,ICE
10657,2017,ICE
10658,2017,ICE
10659,2017,ICE
10660,2018,ICE
10661,2018,ICE
10662,2018,ICE
10663,2018,ICE
10664,2018,ICE
10665,2018,ICE
10666,2018,ICE
10667,2018,ICE
10668,2018,ICE
10669,2018,ICE
10670,2018,ICE
10671,2018,ICE
10672,2018,ICE
10673,2018,ICE
10674,2018,ICE
10675,2018,ICE
10676,2018,ICE
10677,2018,ICE
10678,2018,ICE
10679,2018,ICE
10680,2019,EV
10681,2019,ICE
10682,2019,ICE
10683,2019,ICE
10684,2019,ICE
10685,2019,ICE
10686,2019,ICE
10687,2019,ICE
10688,2019,ICE
10689,2019,ICE
10690,2019,ICE
10691,2019,ICE
10692,2019,ICE
10693,2019,ICE
10694,2019,ICE
10696,2019,ICE
10697,2019,ICE
10698,2019,ICE
10699,2019,ICE
10700,2020,ICE
10701,2020,ICE
10702,2020,ICE
10703,2020,ICE
10704,2020,ICE
10705,2020,ICE
10706,2020,ICE
10707,2020,ICE
10708,2020,ICE
10709,2020,ICE
10710,2020,ICE
10711,2020,ICE
10712,2020,ICE
10713,2020,ICE
10714,2020,ICE
10715,2020,ICE
10716,2020,ICE
10717,2020,ICE
10718,2020,ICE
10719,2020,ICE
10720,2021,ICE
10721,2021,ICE
10722,2021,ICE
10723,2021,ICE
10724,2021,ICE
10725,2021,ICE
10726,2021,ICE
10727,2021,ICE
10728,2021,ICE
10729,2021,ICE
10730,2021,ICE
10731,2021,ICE
10732,2021,ICE
10733,2021,ICE
10734,2021,ICE
10735,2021,ICE
10736,2021,ICE
10737,2021,ICE
10738,2021,ICE
10739,2021,ICE
10740,2011,ICE
10741,2011,ICE
10742,2011,ICE
10743,2011,ICE
10744,2011,ICE
10745,2011,ICE
10746,2011,ICE
10747,2011,ICE
10748,2011,ICE
10749,2011,ICE
10750,2011,ICE
10751,2011,ICE
10752,2011,ICE
10753,2011,ICE
10755,2011,ICE
10756,2011,ICE
10757,2011,ICE
10758,2011,ICE
10759,2011,ICE
10760,2012,ICE
10761,2012,ICE
10762,2012,ICE
10763,2012,ICE
10764,2012,ICE
10765,2012,ICE
10766,2012,ICE
10767,2012,ICE
10768,2012,ICE
10769,2012,ICE
10770,2012,ICE
10771,2012,ICE
10772,2012,ICE
10773,2012,ICE
10774,2012,ICE
10775,2012,ICE
10776,2012,ICE
10777,2012,ICE
10778,2012,ICE
10780,2013,ICE
10781,2013,ICE
10783,2013,ICE
10784,2013,ICE
10785,2013,ICE
10786,2013,ICE
10787,2013,ICE
10788,2013,ICE
10789,2013,ICE
10790,2013,ICE
10791,2013,ICE
10792,2013,ICE
10793,2013,ICE
10794,2013,ICE
10795,2013,ICE
10796,2013,ICE
10797,2013,ICE
10798,2013,ICE
10799,2013,ICE
10800,2014,ICE
10801,2014,ICE
10802,2014,ICE
10803,2014,ICE
10804,2014,ICE
10805,2014,ICE
10806,2014,ICE
10807,2014,ICE
10808,2014,ICE
10809,2014,ICE
10810,2014,ICE
10811,2014,ICE
10812,2014,ICE
10813,2014,ICE
10814,2014,ICE
10815,2014,ICE
10816,2014,ICE
10817,2014,ICE
10818,2014,ICE
10819,2014,ICE
10820,2015,ICE
10821,2015,ICE
10822,2015,ICE
10823,2015,ICE
10824,2015,ICE
10825,2015,ICE
10826,2015,ICE
10827,2015,ICE
10828,2015,ICE
10829,2015,ICE
10830,2015,ICE
10831,2015,ICE
10832,2015,ICE
10833,2015,ICE
10834,2015,ICE
10835,2015,ICE
10836,2015,ICE
10837,2015,ICE
10838,2015,ICE
10839,2015,ICE
10840,2016,ICE
10841,2016,ICE
10842,2016,ICE
10843,2016,ICE
10844,2016,ICE
10845,2016,ICE
10846,2016,ICE
10847,2016,ICE
10848,2016,ICE
10849,2016,ICE
10850,2016,ICE
10851,2016,ICE
10852,2016,ICE
10853,2016,ICE
10854,2016,ICE
10855,2016,ICE
10856,2016,ICE
10857,2016,ICE
10858,2016,ICE
10859,2016,ICE
10860,2017,ICE
10861,2017,ICE
10862,2017,ICE
10863,2017,ICE
10864,2017,ICE
10865,2017,ICE
10866,2017,ICE
10867,2017,ICE
10868,2017,ICE
10869,2017,ICE
10870,2017,ICE
10871,2017,ICE
10872,2017,ICE
10873,2017,ICE
10874,2017,ICE
10875,2017,ICE
10876,2017,ICE
10877,2017,ICE
10878,2017,ICE
10879,2017,ICE
10880,2018,ICE
10881,2018,ICE
10882,2018,ICE
10883,2018,ICE
10884,2018,ICE
10885,2018,ICE
10886,2018,ICE
10887,2018,ICE
10888,2018,ICE
10889,2018,ICE
10890,2018,ICE
10891,2018,ICE
10892,2018,ICE
10893,2018,ICE
10894,2018,ICE
10895,2018,ICE
10896,2018,ICE
10897,2018,ICE
10898,2019,ICE
10899,2019,ICE
10900,2019,EV
10901,2019,ICE
10902,2019,ICE
10903,2019,ICE
10904,2019,ICE
10905,2019,ICE
10906,2019,ICE
10907,2019,ICE
10908,2019,ICE
10909,2019,ICE
10910,2019,ICE
10913,2019,ICE
10914,2019,ICE
10915,2019,ICE
10916,2019,ICE
10917,2019,ICE
10918,2020,ICE
10919,2020,ICE
10920,2020,ICE
10921,2020,ICE
10922,2020,ICE
10923,2020,ICE
10924,2020,ICE
10925,2020,ICE
10926,2020,ICE
10927,2020,ICE
10928,2020,ICE
10929,2020,ICE
10930,2020,ICE
10931,2020,ICE
10932,2020,ICE
10933,2020,ICE
10934,2020,ICE
10935,2020,ICE
10936,2020,ICE
10937,2020,ICE
10938,2021,ICE
10939,2021,ICE
10940,2021,ICE
10941,2021,ICE
10942,2021,ICE
10943,2021,ICE
10944,2021,ICE
10945,2021,ICE
10946,2021,ICE
10947,2021,ICE
10948,2021,ICE
10949,2021,ICE
10950,2021,ICE
10951,2021,EV
10952,2021,ICE
10953,2021,ICE
10954,2021,ICE
10955,2021,ICE
10956,2021,ICE
10957,2011,ICE
10958,2011,ICE
10959,2011,ICE
10960,2011,ICE
10961,2011,ICE
10962,2011,ICE
10963,2011,ICE
10964,2011,ICE
10965,2011,ICE
10966,2011,ICE
10967,2011,ICE
10968,2011,ICE
10969,2011,ICE
10970,2011,ICE
10971,2011,ICE
10972,2011,ICE
10973,2011,ICE
10974,2011,ICE
10975,2011,ICE
10976,2011,ICE
10977,2012,ICE
10978,2012,ICE
10979,2012,ICE
10980,2012,ICE
10981,2012,ICE
10982,2012,ICE
10983,2012,ICE
10984,2012,ICE
10985,2012,ICE
10986,2012,ICE
10987,2012,ICE
10988,2012,ICE
10989,2012,ICE
10990,2012,ICE
10991,2012,ICE
10992,2012,ICE
10993,2012,ICE
10994,2012,ICE
10995,2012,ICE
10996,2013,ICE
10997,2013,ICE
10998,2013,ICE
10999,2013,ICE
11000,2013,ICE
11001,2013,ICE
11002,2013,ICE
11003,2013,ICE
11004,2013,ICE
11005,2013,ICE
11006,2013,ICE
11007,2013,ICE
11008,2013,ICE
11009,2013,ICE
11010,2013,ICE
11011,2013,ICE
11012,2013,ICE
11013,2013,ICE
11014,2013,ICE
11015,2013,ICE
11016,2014,ICE
11017,2014,ICE
11018,2014,ICE
11019,2014,ICE
11020,2014,ICE
11021,2014,ICE
11022,2014,ICE
11023,2014,ICE
11024,2014,ICE
11025,2014,ICE
11026,2014,ICE
11027,2014,ICE
11028,2014,ICE
11029,2014,ICE
11030,2014,ICE
11031,2014,ICE
11032,2014,ICE
11033,2014,ICE
11034,2014,ICE
11035,2014,ICE
11036,2015,ICE
11037,2015,ICE
11038,2015,ICE
11039,2015,ICE
11040,2015,ICE
11041,2015,ICE
11042,2015,ICE
11043,2015,ICE
11044,2015,ICE
11045,2015,ICE
11046,2015,ICE
11047,2015,ICE
11048,2015,ICE
11049,2015,ICE
11050,2015,ICE
11051,2015,ICE
11052,2015,ICE
11053,2015,ICE
11054,2015,ICE
11055,2016,ICE
11056,2016,ICE
11057,2016,ICE
11058,2016,ICE
11059,2016,ICE
11060,2016,ICE
11061,2016,ICE
11062,2016,ICE
11063,2016,ICE
11064,2016,ICE
11065,2016,ICE
11066,2016,ICE
11067,2016,ICE
11068,2016,ICE
11069,2016,ICE
11070,2016,ICE
11071,2016,ICE
11072,2016,ICE
11073,2016,ICE
11074,2017,ICE
11075,2017,ICE
11076,2017,ICE
11077,2017,ICE
11078,2017,ICE
11079,2017,ICE
11080,2017,ICE
11081,2017,ICE
11082,2017,ICE
11083,2017,ICE
11084,2017,ICE
11085,2017,ICE
11086,2017,ICE
11087,2017,ICE
11088,2017,ICE
11089,2017,ICE
11090,2017,ICE
11091,2017,ICE
11092,2017,ICE
11093,2017,ICE
11094,2018,ICE
11095,2018,ICE
11096,2018,ICE
11097,2018,ICE
11098,2018,ICE
11099,2018,ICE
11100,2018,ICE
11101,2018,ICE
11102,2018,ICE
11103,2018,ICE
11104,2018,ICE
11105,2018,ICE
11106,2018,ICE
11107,2018,ICE
11108,2018,ICE
11109,2018,ICE
11110,2018,ICE
11111,2019,ICE
11112,2019,ICE
11113,2019,ICE
11114,2019,ICE
11115,2019,ICE
11116,2019,ICE
11117,2019,ICE
11118,2019,ICE
11119,2019,ICE
11120,2019,ICE
11121,2019,ICE
11122,2019,ICE
11123,2019,ICE
11124,2019,ICE
11125,2019,ICE
11126,2019,ICE
11127,2019,ICE
11128,2019,ICE
11129,2019,ICE
11130,2019,ICE
11131,2020,ICE
11132,2020,ICE
11133,2020,ICE
11134,2020,ICE
11135,2020,ICE
11136,2020,ICE
11137,2020,ICE
11138,2020,ICE
11139,2020,ICE
11140,2020,ICE
11141,2020,ICE
11142,2020,ICE
11143,2020,ICE
11144,2020,ICE
11145,2020,ICE
11146,2020,ICE
11147,2020,ICE
11148,2020,ICE
11149,2021,ICE
11150,2021,ICE
11151,2021,ICE
11152,2021,ICE
11153,2021,ICE
11154,2021,ICE
11155,2021,ICE
11156,2021,ICE
11157,2021,ICE
11158,2021,ICE
11159,2021,ICE
11160,2021,ICE
11161,2021,ICE
11162,2021,ICE
11163,2021,ICE
11164,2021,ICE
11165,2021,ICE
11166,2021,ICE
11167,2021,ICE
11168,2021,ICE
11169,2011,ICE
11170,2011,ICE
11171,2011,ICE
11172,2011,ICE
11173,2011,ICE
11174,2011,ICE
11175,2011,ICE
11176,2011,ICE
11177,2011,ICE
11178,2011,ICE
11179,2011,ICE
11180,2011,ICE
11181,2011,ICE
11182,2011,ICE
11183,2011,ICE
11184,2011,ICE
11185,2011,ICE
11186,2011,ICE
11187,2011,ICE
11188,2011,ICE
11189,2012,ICE
11190,2012,ICE
11191,2012,ICE
11192,2012,ICE
11193,2012,ICE
11194,2012,ICE
11195,2012,ICE
11196,2012,ICE
11197,2012,ICE
11198,2012,ICE
11199,2012,ICE
11200,2012,ICE
11201,2012,ICE
11202,2012,ICE
11203,2012,ICE
11204,2012,ICE
11205,2012,ICE
11206,2012,ICE
11207,2012,ICE
11208,2012,ICE
11209,2013,ICE
11210,2013,ICE
11211,2013,ICE
11212,2013,ICE
11213,2013,ICE
11214,2013,ICE
11215,2013,ICE
11216,2013,ICE
11217,2013,ICE
11218,2013,ICE
11219,2013,ICE
11220,2013,ICE
11221,2013,ICE
11222,2013,ICE
11223,2013,ICE
11224,2013,ICE
11225,2013,ICE
11226,2013,ICE
11227,2013,ICE
11228,2013,ICE
11229,2014,ICE
11230,2014,ICE
11231,2014,ICE
11232,2014,ICE
11233,2014,ICE
11234,2014,ICE
11235,2014,ICE
11236,2014,ICE
11237,2014,ICE
11238,2014,ICE
11239,2014,ICE
11240,2014,ICE
11241,2014,ICE
11242,2014,ICE
11243,2014,ICE
11244,2014,ICE
11245,2014,ICE
11246,2014,ICE
11247,2014,ICE
11248,2014,ICE
11249,2015,EV
11250,2015,ICE
11251,2015,ICE
11252,2015,ICE
11253,2015,ICE
11254,2015,ICE
11255,2015,ICE
11256,2015,EV
11257,2015,EV
11258,2015,ICE
11259,2015,ICE
11260,2015,ICE
11261,2015,ICE
11262,2015,ICE
11263,2015,ICE
11264,2015,ICE
11265,2015,ICE
11266,2015,ICE
11267,2015,ICE
11268,2015,ICE
11269,2016,ICE
11270,2016,ICE
11271,2016,ICE
11272,2016,ICE
11273,2016,ICE
11274,2016,ICE
11275,2016,ICE
11276,2016,ICE
11277,2016,ICE
11278,2016,ICE
11279,2016,ICE
11280,2016,ICE
11281,2016,ICE
11282,2016,ICE
11283,2016,ICE
11284,2016,ICE
11285,2016,ICE
11286,2016,ICE
11287,2016,ICE
11288,2016,EV
11289,2017,ICE
11290,2017,ICE
11291,2017,ICE
11292,2017,ICE
11293,2017,ICE
11294,2017,ICE
11295,2017,ICE
11296,2017,ICE
11297,2017,ICE
11298,2017,ICE
11299,2017,ICE
11300,2017,ICE
11301,2017,ICE
11302,2017,ICE
11303,2017,ICE
11304,2017,ICE
11305,2017,ICE
11306,2017,ICE
11307,2017,ICE
11308,2018,ICE
11309,2018,ICE
11310,2018,ICE
11311,2018,ICE
11312,2018,ICE
11313,2018,ICE
11314,2018,ICE
11315,2018,ICE
11316,2018,ICE
11317,2018,ICE
11318,2018,ICE
11319,2018,ICE
11320,2018,ICE
11321,2018,ICE
11322,2018,ICE
11323,2018,ICE
11324,2018,ICE
11325,2018,ICE
11326,2018,ICE
11327,2018,ICE
11328,2019,ICE
11329,2019,ICE
11330,2019,ICE
11331,2019,ICE
11332,2019,ICE
11333,2019,ICE
11334,2019,ICE
11335,2019,ICE
11336,2019,ICE
11337,2019,ICE
11338,2019,ICE
11339,2019,ICE
11340,2019,ICE
11341,2019,ICE
11342,2019,ICE
11343,2019,ICE
11344,2019,ICE
11345,2019,ICE
11346,2020,ICE
11347,2020,ICE
11348,2020,ICE
11349,2020,ICE
11350,2020,ICE
11351,2020,ICE
11352,2020,ICE
11353,2020,ICE
11354,2020,ICE
11355,2020,ICE
11356,2020,ICE
11357,2020,ICE
11358,2020,ICE
11359,2020,ICE
11360,2020,ICE
11361,2020,ICE
11362,2020,ICE
11363,2020,ICE
11364,2021,ICE
11365,2021,ICE
11366,2021,ICE
11367,2021,ICE
11368,2021,ICE
11369,2021,ICE
11370,2021,ICE
11371,2021,ICE
11372,2021,ICE
11373,2021,ICE
11374,2021,ICE
11375,2021,ICE
11376,2021,ICE
11377,2021,ICE
11378,2021,ICE
11379,2021,ICE
11380,2021,ICE
11381,2021,ICE
11382,2021,ICE
11383,2021,ICE
11384,2011,ICE
11385,2011,ICE
11386,2011,ICE
11387,2011,ICE
11388,2011,ICE
11389,2011,ICE
11390,2011,ICE
11391,2011,ICE
11392,2011,ICE
11393,2011,ICE
